time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,Unnamed: 162
906082,0.18943299999999996,-0.023916999999999966,1.104005,-0.688308,-0.003954,-0.038978,0.724359,0.179713,-0.12311500000000009,1.010062,-0.815207,0.048713,-0.10498,0.56749,0.07647799999999982,-0.10500399999999988,0.566386,-0.78562,0.088702,-0.137926,0.596582,-0.07412400000000008,-0.09323999999999999,0.124589,-0.463654,0.044304,-0.084094,0.880903,0.011315999999999882,-0.15192800000000006,0.023156,-0.463654,0.044304,-0.084094,0.880903,0.19072099999999992,0.08617500000000011,1.02253,-0.614165,-0.041437,-0.027123,0.787622,0.2052909999999999,0.12885900000000006,0.568854,-0.585642,-0.015601,-0.060498,0.808158,0.18397799999999997,0.18304900000000002,0.105567,-0.571717,-0.025628,0.036695,0.819229,0.30379899999999993,0.1390140000000002,0.036715,-0.571717,-0.025628,0.036695,0.819229,0.19408099999999995,-0.029920999999999864,1.200684,-0.665364,0.005674,-0.025216,0.746072,0.19878699999999982,-0.0332889999999999,1.312513,-0.636922,0.017228,-0.008754,0.770686,0.203349,-0.032265999999999906,1.433404,-0.604918,0.029681,0.00886,0.795685,0.21917799999999987,-0.029630999999999963,1.549909,-0.571596,0.042062,0.026648,0.819023,0.21252799999999983,-0.014482999999999802,1.669354,-0.691872,0.039783,-0.001913,0.720921,0.21852799999999983,-0.009255000000000013,1.76902,-0.780873,0.037077,-0.026276,0.623035,0.19264799999999993,-0.067585,1.594628,-0.712697,0.037331,0.020376,0.700182,0.1955579999999999,-0.22300799999999987,1.607311,-0.31715,-0.597431,-0.301902,0.671823,0.17354999999999987,-0.239946,1.349843,-0.412474,-0.548934,-0.378571,0.620661,0.15734499999999985,-0.2673159999999999,1.067686,0.052597,0.466481,-0.861069,-0.195421,0.2262599999999999,0.023943000000000048,1.584891,0.410212,0.028228,0.021161,0.911308,0.3294999999999999,-0.09286699999999981,1.579574,-0.396641,0.603035,0.402928,0.562738,0.31863699999999984,-0.10310900000000012,1.321058,-0.253409,0.676041,0.269124,0.637436,0.30657199999999984,-0.11469799999999997,1.03763,0.633773,0.011554,-0.106164,0.766112,
906093,0.19624399999999986,-0.024209999999999843,1.104964,-0.688354,-0.005601,-0.040435,0.724226,0.18657199999999996,-0.12300400000000011,1.010575,-0.815629,0.047349,-0.10427,0.567129,0.08453899999999992,-0.10429799999999978,0.566617,-0.78537,0.094781,-0.141976,0.595023,-0.07225300000000012,-0.09492199999999973,0.12691,-0.464472,0.049144,-0.092942,0.879325,0.011646999999999963,-0.1521929999999998,0.023391,-0.464472,0.049144,-0.092942,0.879325,0.19754799999999983,0.08624700000000018,1.023967,-0.61459,-0.040517,-0.026686,0.787353,0.21168299999999984,0.1281150000000002,0.570166,-0.585657,-0.015571,-0.060083,0.808179,0.19057499999999994,0.18197400000000008,0.106855,-0.570889,-0.02417,0.034716,0.819937,0.30997799999999986,0.13779600000000003,0.037378,-0.570889,-0.02417,0.034716,0.819937,0.20085599999999992,-0.030637999999999943,1.201625,-0.665354,0.00413,-0.02608,0.746061,0.20543299999999998,-0.034379999999999855,1.313451,-0.636789,0.015893,-0.008962,0.770823,0.20977800000000002,-0.03360299999999983,1.434351,-0.604609,0.028526,0.009424,0.795955,0.2253099999999999,-0.03103699999999998,1.550879,-0.571122,0.041157,0.027941,0.819357,0.21831599999999995,-0.01575099999999985,1.670281,-0.691188,0.040097,-0.001215,0.721561,0.22426899999999983,-0.010383999999999949,1.769938,-0.780029,0.038441,-0.02614,0.624014,0.1986079999999999,-0.068913,1.595557,-0.712323,0.035778,0.021833,0.700599,0.20131699999999997,-0.22435399999999972,1.608228,-0.317282,-0.598123,-0.300711,0.671681,0.17978099999999997,-0.24157499999999987,1.350733,-0.413084,-0.549304,-0.377526,0.620564,0.1640919999999999,-0.26938399999999985,1.068586,0.052088,0.466367,-0.861428,-0.194245,0.23234,0.022566000000000086,1.585821,0.411307,0.026832,0.021787,0.910841,0.3353189999999999,-0.09448600000000007,1.580993,-0.395129,0.602823,0.402084,0.564629,0.32520799999999994,-0.10447399999999996,1.322422,-0.251635,0.675793,0.268214,0.638784,0.3138399999999999,-0.11612599999999973,1.038935,0.635219,0.0102,-0.106856,0.764836,
906103,0.20310799999999984,-0.024309999999999832,1.105848,-0.68839,-0.006755,-0.041913,0.724097,0.19341699999999995,-0.12275099999999983,1.011095,-0.816188,0.045372,-0.102999,0.566718,0.0933139999999999,-0.10329199999999994,0.56672,-0.785094,0.101471,-0.146185,0.593263,-0.07006500000000004,-0.09669899999999987,0.129403,-0.465223,0.054831,-0.102266,0.877555,0.012051000000000034,-0.15250600000000003,0.023683,-0.465223,0.054831,-0.102266,0.877555,0.20436599999999983,0.08644800000000008,1.025265,-0.615207,-0.039783,-0.025883,0.786936,0.2183959999999998,0.12734200000000007,0.57135,-0.585695,-0.01547,-0.059616,0.808188,0.197465,0.18079400000000012,0.107994,-0.570136,-0.022821,0.032862,0.820576,0.31647000000000003,0.13649500000000003,0.037939,-0.570136,-0.022821,0.032862,0.820576,0.20775599999999983,-0.031098999999999988,1.202482,-0.665322,0.003046,-0.02702,0.746061,0.212291,-0.03515999999999986,1.314298,-0.636612,0.014915,-0.009228,0.770985,0.21649499999999988,-0.03458399999999995,1.435207,-0.604361,0.027616,0.00986,0.79617,0.23179700000000003,-0.032073999999999936,1.551772,-0.570688,0.040285,0.029084,0.819663,0.22448499999999982,-0.016673999999999856,1.671139,-0.690563,0.040335,-0.000609,0.722147,0.230394,-0.011191999999999869,1.770798,-0.779283,0.03952,-0.025969,0.624885,0.20493699999999992,-0.06988499999999997,1.596409,-0.711906,0.034156,0.023183,0.70106,0.2074259999999999,-0.22533899999999973,1.609028,-0.317488,-0.598801,-0.299641,0.671456,0.18637799999999993,-0.24282099999999995,1.351518,-0.413945,-0.549826,-0.376506,0.620149,0.17141799999999985,-0.27104400000000006,1.069357,0.051319,0.466542,-0.86165,-0.193038,0.23877899999999985,0.021554000000000073,1.586686,0.412183,0.025556,0.022361,0.910468,0.3415539999999999,-0.09569499999999986,1.582302,-0.39376,0.602366,0.401219,0.566685,0.3322879999999999,-0.10529899999999981,1.323695,-0.249623,0.675536,0.267048,0.640332,0.32169099999999995,-0.11697499999999983,1.040186,0.636896,0.008824,-0.10776,0.76333,
906113,0.2095419999999999,-0.02387299999999981,1.10632,-0.688458,-0.007321,-0.043379,0.72394,0.1997659999999999,-0.12203999999999993,1.011292,-0.816778,0.043114,-0.101487,0.566318,0.10190799999999989,-0.10174099999999986,0.566416,-0.784783,0.108187,-0.150263,0.591466,-0.06795600000000013,-0.09803299999999981,0.131542,-0.465747,0.061377,-0.110339,0.875864,0.012282999999999822,-0.1526940000000001,0.023809,-0.465747,0.061377,-0.110339,0.875864,0.2106729999999999,0.08712000000000009,1.026058,-0.616132,-0.038539,-0.025222,0.786295,0.2241359999999999,0.12685900000000006,0.572022,-0.58578,-0.015381,-0.058893,0.808181,0.20352899999999985,0.17971800000000004,0.108576,-0.569529,-0.021773,0.03139,0.821083,0.32222799999999996,0.13532100000000002,0.038061,-0.569529,-0.021773,0.03139,0.821083,0.21430700000000003,-0.030941999999999803,1.202928,-0.665247,0.002438,-0.027932,0.746097,0.21887499999999993,-0.03524599999999989,1.314729,-0.636498,0.014176,-0.009563,0.771089,0.222993,-0.03484699999999985,1.435643,-0.604061,0.026794,0.010305,0.796421,0.23807999999999985,-0.03237999999999985,1.552242,-0.570242,0.039334,0.030195,0.819979,0.23043999999999998,-0.0168839999999999,1.671568,-0.689972,0.040402,-5.4e-05,0.722707,0.2362869999999999,-0.0113169999999998,1.77123,-0.778592,0.040433,-0.025861,0.625693,0.21105799999999997,-0.07012899999999989,1.596827,-0.711545,0.032848,0.024273,0.701453,0.21335899999999985,-0.2255830000000001,1.609402,-0.317669,-0.59956,-0.298513,0.671196,0.19284199999999996,-0.243317,1.351871,-0.414861,-0.550409,-0.375579,0.619581,0.1786779999999999,-0.2718929999999997,1.069712,0.050433,0.466819,-0.861807,-0.191902,0.245012,0.02126400000000017,1.587133,0.412866,0.024247,0.022826,0.910183,0.3476349999999999,-0.09614199999999973,1.583188,-0.392478,0.601787,0.400362,0.568791,0.339253,-0.1053059999999999,1.32455,-0.247671,0.675198,0.265678,0.642014,0.32946699999999995,-0.1168769999999999,1.041023,0.638644,0.007467,-0.108796,0.761736,
906124,0.21508499999999997,-0.02292099999999997,1.106104,-0.688454,-0.007396,-0.044718,0.723862,0.2051559999999999,-0.12089499999999975,1.010891,-0.817329,0.04066,-0.100003,0.565967,0.10963999999999996,-0.0995889999999997,0.565588,-0.784393,0.114881,-0.154352,0.589666,-0.06668000000000007,-0.098746,0.133245,-0.466129,0.067703,-0.116518,0.874394,0.011865000000000014,-0.15261599999999986,0.023883,-0.466129,0.067703,-0.116518,0.874394,0.21606400000000003,0.08823800000000004,1.026067,-0.617265,-0.036531,-0.025297,0.785499,0.22799199999999997,0.12692000000000014,0.571922,-0.585867,-0.015307,-0.057779,0.8082,0.20793399999999984,0.17889700000000008,0.108374,-0.569083,-0.020954,0.030274,0.821455,0.32639799999999997,0.13443000000000005,0.037508,-0.569083,-0.020954,0.030274,0.821455,0.22001799999999982,-0.030186999999999964,1.20269,-0.665153,0.002214,-0.02875,0.74615,0.22467099999999984,-0.03466199999999997,1.314487,-0.636339,0.013729,-0.009786,0.771226,0.22873999999999994,-0.034373999999999905,1.435408,-0.603774,0.02605,0.010677,0.796658,0.24363599999999996,-0.03195199999999998,1.552028,-0.569804,0.038367,0.031237,0.82029,0.23567300000000002,-0.016374999999999806,1.671318,-0.689363,0.040401,0.000467,0.723288,0.24145299999999992,-0.010737999999999914,1.770984,-0.777906,0.041251,-0.025712,0.626498,0.216453,-0.06964700000000001,1.596558,-0.711187,0.031584,0.02524,0.701839,0.21856999999999993,-0.2251019999999999,1.609073,-0.317814,-0.600298,-0.297394,0.670965,0.19855899999999993,-0.24308299999999972,1.351513,-0.415695,-0.551024,-0.374699,0.619008,0.18517399999999995,-0.27195900000000006,1.069366,0.049465,0.467114,-0.861951,-0.190785,0.25051899999999994,0.021705000000000085,1.586904,0.41339,0.022982,0.023273,0.909966,0.353024,-0.09581400000000007,1.583381,-0.391507,0.601111,0.399688,0.570646,0.3454569999999999,-0.10453800000000002,1.324697,-0.246018,0.674857,0.264396,0.643536,0.336395,-0.11595799999999978,1.041104,0.640144,0.006277,-0.10984,0.760337,
906134,0.22094400000000003,-0.021015999999999924,1.105682,-0.688354,-0.006957,-0.046576,0.723845,0.210704,-0.11879499999999976,1.010294,-0.818134,0.037133,-0.097511,0.565482,0.11880499999999983,-0.09621499999999972,0.564264,-0.783896,0.123372,-0.159217,0.587313,-0.06542200000000009,-0.09920400000000007,0.135204,-0.466396,0.077057,-0.123112,0.872571,0.010810999999999904,-0.15245200000000003,0.023901,-0.466396,0.077057,-0.123112,0.872571,0.221673,0.09031300000000009,1.025873,-0.619289,-0.03392,-0.025036,0.784031,0.23178699999999997,0.127367,0.57155,-0.586206,-0.015124,-0.056021,0.808082,0.21253299999999986,0.177921,0.107776,-0.56868,-0.020015,0.028961,0.821805,0.33074199999999987,0.13340400000000008,0.036497,-0.56868,-0.020015,0.028961,0.821805,0.226186,-0.02848499999999987,1.20224,-0.664982,0.0022,-0.029955,0.746255,0.23101499999999997,-0.03316399999999997,1.314018,-0.636085,0.013258,-0.010155,0.771439,0.23505299999999996,-0.03301899999999991,1.434931,-0.603369,0.025203,0.011144,0.796986,0.24972700000000003,-0.030641999999999836,1.551593,-0.569214,0.037062,0.032544,0.820709,0.24134100000000003,-0.014972999999999903,1.670855,-0.688605,0.040135,0.001209,0.724024,0.24698599999999993,-0.009270999999999807,1.770528,-0.777053,0.042012,-0.025436,0.627516,0.222329,-0.06827599999999978,1.596052,-0.710696,0.02964,0.026631,0.70237,0.2241899999999999,-0.22375499999999993,1.608451,-0.318001,-0.601587,-0.295816,0.670419,0.20504299999999986,-0.24200399999999989,1.350845,-0.416614,-0.552012,-0.37365,0.618143,0.19270999999999994,-0.2711209999999997,1.068649,0.048073,0.467479,-0.862122,-0.189469,0.2565489999999999,0.023036000000000056,1.586462,0.414156,0.021218,0.023746,0.909649,0.3588689999999999,-0.09463699999999986,1.583509,-0.390555,0.600354,0.398933,0.572621,0.3521589999999999,-0.10285100000000003,1.32478,-0.244326,0.674416,0.262905,0.645252,0.34390699999999996,-0.11401399999999984,1.041169,0.641836,0.005048,-0.111059,0.758741,
906145,0.22698399999999985,-0.01784299999999983,1.10505,-0.68806,-0.005981,-0.049039,0.72397,0.216237,-0.11539899999999981,1.009502,-0.819205,0.031916,-0.093331,0.564955,0.13008200000000003,-0.09115999999999969,0.562472,-0.78319,0.134072,-0.164893,0.584336,-0.06365799999999999,-0.09923900000000008,0.137768,-0.46642,0.090942,-0.13009,0.870206,0.009323999999999888,-0.15216600000000002,0.024151,-0.46642,0.090942,-0.13009,0.870206,0.22737999999999992,0.09365600000000018,1.02549,-0.622516,-0.03076,-0.024183,0.781628,0.23557699999999993,0.1283510000000001,0.57097,-0.586765,-0.014694,-0.053361,0.807863,0.21742399999999984,0.1766580000000002,0.106912,-0.568366,-0.018887,0.027382,0.822103,0.33531999999999984,0.1321420000000002,0.035152,-0.568366,-0.018887,0.027382,0.822103,0.23268899999999992,-0.025527999999999995,1.201558,-0.664713,0.002711,-0.031624,0.746424,0.2378509999999998,-0.030410999999999966,1.313326,-0.635658,0.013103,-0.010812,0.771784,0.24195999999999995,-0.03041499999999986,1.434232,-0.602748,0.024293,0.011604,0.797477,0.256397,-0.02810099999999993,1.550912,-0.568543,0.035385,0.03412,0.821183,0.2474829999999999,-0.01233699999999982,1.670121,-0.687636,0.039797,0.002211,0.724961,0.25294899999999987,-0.006543999999999883,1.769789,-0.775943,0.042709,-0.024997,0.628859,0.22874099999999986,-0.06566499999999986,1.59527,-0.709942,0.027273,0.028319,0.703162,0.23022699999999996,-0.2211519999999998,1.607524,-0.318143,-0.6029,-0.294212,0.669877,0.21194800000000003,-0.23965899999999984,1.349901,-0.417636,-0.553155,-0.372506,0.617121,0.20081700000000002,-0.26900899999999983,1.067676,0.046377,0.46785,-0.862291,-0.188201,0.263134,0.02559,1.585774,0.415131,0.018875,0.024206,0.909244,0.3652439999999999,-0.092306,1.583555,-0.389625,0.599134,0.398129,0.575086,0.35966699999999996,-0.09979699999999991,1.324771,-0.242312,0.67369,0.261009,0.647534,0.3525269999999998,-0.11054799999999987,1.041151,0.643775,0.003582,-0.11294,0.756826,
906155,0.23099899999999995,-0.014281999999999906,1.104425,-0.687793,-0.00475,-0.051219,0.724082,0.219754,-0.11169000000000007,1.008793,-0.82022,0.026422,-0.088404,0.564558,0.14003299999999985,-0.08594099999999982,0.560626,-0.782431,0.143732,-0.169344,0.581777,-0.0617700000000001,-0.09895799999999988,0.139817,-0.466227,0.10581,-0.135297,0.867831,0.007888999999999813,-0.15202799999999983,0.024195,-0.466227,0.10581,-0.135297,0.867831,0.23105699999999985,0.09732600000000002,1.02503,-0.626175,-0.028107,-0.02295,0.778838,0.23791600000000002,0.12967600000000012,0.570263,-0.587636,-0.014221,-0.050616,0.807415,0.22086300000000003,0.17564100000000016,0.105956,-0.568179,-0.01794,0.026056,0.822296,0.3385149999999999,0.13114400000000015,0.033786,-0.568179,-0.01794,0.026056,0.822296,0.23716499999999985,-0.022108999999999934,1.200889,-0.664376,0.003374,-0.033046,0.74666,0.24264599999999992,-0.02713299999999985,1.312621,-0.635241,0.013197,-0.011474,0.772116,0.24687599999999987,-0.02724799999999994,1.433537,-0.602331,0.023723,0.011793,0.797806,0.2611809999999999,-0.02499299999999982,1.55025,-0.56794,0.034246,0.035159,0.821605,0.25191399999999997,-0.00916399999999995,1.669438,-0.686915,0.03942,0.002874,0.725663,0.257239,-0.0033319999999998906,1.769101,-0.775171,0.043087,-0.024713,0.629795,0.23333399999999993,-0.06250500000000003,1.594542,-0.709294,0.025474,0.029361,0.70384,0.2345029999999999,-0.21800200000000003,1.606632,-0.318226,-0.6043,-0.292592,0.669286,0.217125,-0.2367349999999997,1.348944,-0.418307,-0.554491,-0.371471,0.616091,0.20715299999999992,-0.2661169999999997,1.06669,0.044671,0.468019,-0.862538,-0.187056,0.2678809999999998,0.028711000000000153,1.585114,0.415718,0.017266,0.024491,0.909,0.36984799999999995,-0.0892989999999998,1.583394,-0.388978,0.597832,0.397671,0.577193,0.36533899999999986,-0.09614800000000012,1.324592,-0.240772,0.672861,0.259088,0.649739,0.3592549999999999,-0.10630899999999976,1.040865,0.64556,0.002446,-0.114926,0.755009,
906165,0.23410999999999982,-0.009609999999999896,1.10363,-0.687346,-0.0033,-0.053504,0.724349,0.22227599999999992,-0.10689399999999982,1.007924,-0.821375,0.019602,-0.081807,0.564151,0.150922,-0.0794919999999999,0.55846,-0.781388,0.154717,-0.17372,0.579065,-0.05949300000000002,-0.09844800000000009,0.142098,-0.465747,0.125213,-0.140414,0.864688,0.005911999999999917,-0.15207499999999974,0.02429,-0.465747,0.125213,-0.140414,0.864688,0.23384300000000002,0.10211300000000012,1.024371,-0.630868,-0.025403,-0.021202,0.775184,0.23960099999999995,0.13171100000000013,0.569468,-0.588959,-0.013501,-0.047005,0.806681,0.2239199999999999,0.17454500000000017,0.104796,-0.568042,-0.016901,0.024502,0.822461,0.3413139999999999,0.13009500000000007,0.032149,-0.568042,-0.016901,0.024502,0.822461,0.24078,-0.017567999999999806,1.20006,-0.663951,0.0043,-0.034703,0.746958,0.24665999999999988,-0.02273399999999981,1.311768,-0.634723,0.0134,-0.0122,0.772528,0.251039,-0.022955999999999976,1.43268,-0.601746,0.023202,0.012001,0.798261,0.2652159999999999,-0.02075399999999994,1.549398,-0.567255,0.033003,0.036304,0.82208,0.25556599999999996,-0.0048559999999999715,1.66853,-0.686126,0.039001,0.0036,0.726428,0.2607379999999999,0.0010190000000001032,1.768216,-0.774243,0.043402,-0.024201,0.630935,0.23716399999999993,-0.05819899999999989,1.593607,-0.708526,0.023601,0.030601,0.704626,0.23796499999999998,-0.21372600000000008,1.605559,-0.318228,-0.605954,-0.290826,0.668559,0.22162399999999982,-0.23264399999999985,1.347814,-0.419235,-0.556347,-0.370031,0.614652,0.21326499999999982,-0.2620720000000001,1.065515,0.042104,0.468344,-0.862781,-0.185717,0.271876,0.03294900000000012,1.584254,0.416445,0.015402,0.024603,0.908698,0.37367099999999986,-0.08521099999999993,1.583085,-0.388237,0.596156,0.397037,0.579855,0.37049599999999994,-0.0912059999999999,1.324222,-0.239308,0.671623,0.257409,0.652223,0.36575599999999997,-0.10074800000000006,1.040442,0.647055,0.001,-0.11731,0.753364,
906176,0.23557799999999984,-0.0047519999999998674,1.102778,-0.686822,-0.001975,-0.05578,0.724679,0.22315299999999993,-0.1018730000000001,1.007005,-0.822297,0.013067,-0.074986,0.563945,0.16020599999999985,-0.07310799999999973,0.556346,-0.780312,0.164465,-0.177216,0.576767,-0.05751700000000004,-0.09750199999999976,0.144002,-0.464897,0.144533,-0.143824,0.861566,0.003746999999999945,-0.15210900000000005,0.024433,-0.464897,0.144533,-0.143824,0.861566,0.2350239999999999,0.10707100000000014,1.023693,-0.635569,-0.023129,-0.019591,0.771449,0.23994099999999996,0.134258,0.568579,-0.590559,-0.012743,-0.0435,0.80572,0.22553999999999985,0.17401600000000017,0.103576,-0.568025,-0.015954,0.023175,0.82253,0.3427129999999998,0.12963100000000005,0.030515,-0.568025,-0.015954,0.023175,0.82253,0.24273100000000003,-0.012854999999999839,1.199148,-0.663361,0.005058,-0.036217,0.747406,0.248958,-0.018165999999999904,1.310839,-0.634087,0.01359,-0.012959,0.773034,0.25348899999999985,-0.018504999999999994,1.431735,-0.600994,0.022728,0.01219,0.798837,0.2675489999999998,-0.016357999999999873,1.548465,-0.566475,0.031771,0.037438,0.822615,0.2575209999999999,-0.00038399999999993994,1.667565,-0.685207,0.038624,0.004547,0.727309,0.26251499999999983,0.005569000000000157,1.767247,-0.77331,0.043687,-0.023539,0.632083,0.23928099999999985,-0.053736000000000006,1.592599,-0.707777,0.021897,0.031548,0.705392,0.23972599999999988,-0.20927399999999996,1.604384,-0.318225,-0.607747,-0.288834,0.667795,0.22451199999999982,-0.2284219999999999,1.346582,-0.41981,-0.558344,-0.368711,0.61324,0.21769099999999986,-0.25771199999999994,1.064236,0.03945,0.468414,-0.863114,-0.184571,0.274184,0.03735500000000003,1.583321,0.41738,0.013602,0.024791,0.908292,0.3757579999999998,-0.08101200000000008,1.582695,-0.387672,0.594647,0.396378,0.582228,0.3737409999999999,-0.08618700000000001,1.323808,-0.238569,0.670254,0.256008,0.65445,0.37024599999999985,-0.09496499999999997,1.040028,0.648016,5.3e-05,-0.119775,0.752149,
906186,0.23563999999999985,0.0005940000000002055,1.101707,-0.686141,-0.000622,-0.058361,0.725124,0.22253899999999982,-0.0963489999999998,1.005812,-0.823058,0.005719,-0.067132,0.563947,0.1692149999999999,-0.06611999999999996,0.554028,-0.7789,0.174359,-0.180368,0.574788,-0.05556099999999997,-0.09612699999999985,0.145889,-0.464055,0.164495,-0.146767,0.857936,0.0014559999999999018,-0.15185800000000005,0.024743,-0.464055,0.164495,-0.146767,0.857936,0.23480599999999985,0.11258200000000018,1.022818,-0.640606,-0.021036,-0.018027,0.76737,0.23899499999999985,0.1374820000000001,0.56764,-0.59252,-0.011914,-0.039665,0.80449,0.22599899999999984,0.17387300000000017,0.102323,-0.56794,-0.014819,0.021528,0.822655,0.34287899999999993,0.1295630000000001,0.028765,-0.56794,-0.014819,0.021528,0.822655,0.2433209999999999,-0.007697999999999983,1.198038,-0.662651,0.005887,-0.038072,0.747936,0.24995699999999998,-0.013201999999999936,1.309692,-0.633341,0.013797,-0.013886,0.773625,0.2546679999999999,-0.013687000000000005,1.430588,-0.600172,0.022211,0.0123,0.799468,0.2686149999999998,-0.011617999999999906,1.547331,-0.565486,0.03072,0.03839,0.823291,0.25827599999999995,0.004422000000000148,1.66638,-0.684199,0.038211,0.005486,0.728273,0.2630899999999998,0.010449000000000153,1.766058,-0.772294,0.043901,-0.022617,0.633343,0.24013799999999996,-0.04891000000000001,1.591391,-0.706801,0.020032,0.032784,0.706369,0.2401279999999999,-0.2044379999999999,1.603033,-0.318319,-0.609709,-0.286752,0.666859,0.22618099999999997,-0.22382900000000006,1.345171,-0.420431,-0.560815,-0.367161,0.611488,0.22122599999999992,-0.25289300000000003,1.062761,0.036255,0.468445,-0.863479,-0.183436,0.27526799999999985,0.04208600000000007,1.582181,0.418519,0.011928,0.024901,0.907788,0.37655700000000003,-0.07652300000000012,1.582054,-0.387148,0.593086,0.395849,0.584524,0.37571,-0.08091199999999987,1.323146,-0.238026,0.668871,0.254837,0.656515,0.373413,-0.08896799999999971,1.039312,0.648618,-0.000885,-0.122167,0.751245,
