time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,
911999,0.756538,-1.937913,1.099106,-0.704028,-0.010191,-0.060682,0.707502,0.749399,-2.033548,1.001304,-0.824863,-0.060278,-0.107615,0.551712,0.698780,-1.934069,0.559248,-0.800488,-0.051979,-0.105418,0.587711,0.648507,-1.837362,0.105250,-0.494610,0.009047,-0.015871,0.868923,0.749948,-1.897598,0.020897,-0.494610,0.009047,-0.015871,0.868923,0.751179,-1.824643,1.022272,-0.739399,-0.014991,-0.018822,0.672837,0.747687,-1.802988,0.566873,-0.707030,0.020604,-0.046986,0.705320,0.703091,-1.785644,0.102380,-0.556467,0.003794,-0.005664,0.830842,0.813945,-1.831277,0.020750,-0.556467,0.003794,-0.005664,0.830842,0.763426,-1.947632,1.195353,-0.673497,0.003217,-0.046434,0.737723,0.770961,-1.954818,1.306849,-0.635253,0.019225,-0.029463,0.771502,0.779079,-1.957363,1.427527,-0.591617,0.036510,-0.010914,0.805318,0.798891,-1.957962,1.543439,-0.545846,0.053616,0.007480,0.836135,0.797708,-1.944591,1.663278,-0.671893,0.018208,0.013341,0.740304,0.798611,-1.940169,1.763163,-0.765404,-0.012301,0.018125,0.643178,0.771671,-1.994958,1.588547,-0.682478,0.055988,0.001247,0.728758,0.761972,-2.150088,1.601540,-0.291899,-0.580028,-0.286429,0.704500,0.721389,-2.170548,1.346612,-0.404717,-0.499858,-0.420602,0.639875,0.672356,-2.198218,1.068316,0.109586,0.478539,-0.841792,-0.224448,0.810706,-1.905589,1.578961,0.575740,0.064935,-0.017755,0.814857,0.861963,-2.051583,1.559266,-0.414176,0.625558,0.350260,0.560761,0.829402,-2.044774,1.302440,-0.218202,0.670620,0.228359,0.671200,0.830912,-2.048570,1.018500,0.673407,-0.005881,-0.132405,0.727295,
912009,0.757277,-1.935295,1.099525,-0.704752,-0.009276,-0.060582,0.706802,0.750238,-2.031075,1.001865,-0.824823,-0.058828,-0.107206,0.552007,0.699216,-1.932862,0.559555,-0.800476,-0.050530,-0.104985,0.587931,0.648481,-1.837452,0.105321,-0.494895,0.009226,-0.016176,0.868753,0.749909,-1.897589,0.020885,-0.494895,0.009226,-0.016176,0.868753,0.751599,-1.822146,1.022546,-0.739943,-0.014050,-0.017625,0.672292,0.748319,-1.801859,0.567032,-0.707497,0.021927,-0.046455,0.704847,0.703196,-1.785769,0.102591,-0.556598,0.004225,-0.006376,0.830747,0.813940,-1.831308,0.020764,-0.556598,0.004225,-0.006376,0.830747,0.764287,-1.944868,1.195775,-0.674129,0.003750,-0.046130,0.737162,0.771870,-1.951917,1.307269,-0.635681,0.019352,-0.028878,0.771168,0.779923,-1.954329,1.427955,-0.591926,0.036128,-0.010126,0.805119,0.799557,-1.954821,1.543897,-0.545947,0.052802,0.008625,0.836109,0.798057,-1.941328,1.663719,-0.672093,0.017801,0.013926,0.740122,0.798820,-1.936874,1.763604,-0.765647,-0.012326,0.018227,0.642885,0.772231,-1.991780,1.588971,-0.682563,0.055478,0.001450,0.728716,0.762551,-2.146924,1.601892,-0.292166,-0.580308,-0.286416,0.704165,0.722213,-2.167395,1.346903,-0.404986,-0.499844,-0.420387,0.639857,0.673293,-2.195225,1.068587,0.109509,0.478564,-0.841869,-0.224143,0.811262,-1.902408,1.579396,0.575742,0.064630,-0.017576,0.814884,0.862530,-2.048411,1.559810,-0.413948,0.625635,0.350920,0.560431,0.830018,-2.041967,1.302969,-0.217265,0.670122,0.228591,0.671922,0.832138,-2.046055,1.019046,0.673616,-0.007101,-0.132788,0.727021,
912020,0.758000,-1.932762,1.099927,-0.705428,-0.008428,-0.060485,0.706146,0.751057,-2.028679,1.002394,-0.824770,-0.057402,-0.106822,0.552312,0.699628,-1.931712,0.559881,-0.800428,-0.049100,-0.104520,0.588201,0.648470,-1.837595,0.105392,-0.495105,0.009344,-0.016445,0.868627,0.749890,-1.897654,0.020887,-0.495105,0.009344,-0.016445,0.868627,0.752023,-1.819722,1.022810,-0.740425,-0.013084,-0.016562,0.671807,0.748855,-1.800740,0.567237,-0.707979,0.023162,-0.045875,0.704362,0.703292,-1.785880,0.102796,-0.556742,0.004730,-0.007074,0.830642,0.813922,-1.831331,0.020761,-0.556742,0.004730,-0.007074,0.830642,0.765122,-1.942200,1.196182,-0.674693,0.004287,-0.045839,0.736661,0.772756,-1.949114,1.307687,-0.636155,0.019501,-0.028394,0.770792,0.780763,-1.951408,1.428382,-0.592217,0.035816,-0.009427,0.804927,0.800245,-1.951801,1.544349,-0.546092,0.052031,0.009518,0.836053,0.798469,-1.938234,1.664147,-0.672280,0.017414,0.014430,0.739951,0.799105,-1.933757,1.764040,-0.765918,-0.012401,0.018323,0.642558,0.772835,-1.988739,1.589381,-0.682692,0.055017,0.001643,0.728630,0.763194,-2.143886,1.602236,-0.292362,-0.580580,-0.286418,0.703858,0.723080,-2.164341,1.347214,-0.405200,-0.499865,-0.420193,0.639833,0.674269,-2.192294,1.068889,0.109488,0.478662,-0.841893,-0.223854,0.811847,-1.899365,1.579838,0.575693,0.064337,-0.017479,0.814943,0.863149,-2.045384,1.560341,-0.413636,0.625667,0.351733,0.560117,0.830753,-2.039368,1.303501,-0.216369,0.669657,0.228887,0.672573,0.833447,-2.043770,1.019603,0.673762,-0.008217,-0.133073,0.726821,
912030,0.758740,-1.930137,1.100322,-0.706088,-0.007613,-0.060357,0.705506,0.751895,-2.026199,1.002909,-0.824726,-0.055975,-0.106412,0.552603,0.700073,-1.930480,0.560147,-0.800337,-0.047698,-0.104090,0.588515,0.648490,-1.837623,0.105461,-0.495393,0.009524,-0.016672,0.868457,0.749903,-1.897592,0.020890,-0.495393,0.009524,-0.016672,0.868457,0.752475,-1.817197,1.023061,-0.740920,-0.012066,-0.015489,0.671306,0.749396,-1.799562,0.567445,-0.708474,0.024384,-0.045263,0.703862,0.703423,-1.785943,0.102988,-0.556790,0.005295,-0.007865,0.830599,0.813899,-1.831320,0.020728,-0.556790,0.005295,-0.007865,0.830599,0.765965,-1.939439,1.196591,-0.675287,0.004718,-0.045533,0.736133,0.773629,-1.946233,1.308107,-0.636628,0.019524,-0.027883,0.770419,0.781564,-1.948424,1.428822,-0.592551,0.035433,-0.008636,0.804707,0.800867,-1.948708,1.544818,-0.546315,0.051240,0.010489,0.835945,0.798799,-1.935053,1.664603,-0.672598,0.017030,0.014971,0.739660,0.799304,-1.930548,1.764492,-0.766243,-0.012401,0.018402,0.642167,0.773373,-1.985630,1.589812,-0.682879,0.054585,0.001871,0.728487,0.763796,-2.140794,1.602616,-0.292610,-0.580849,-0.286439,0.703525,0.723924,-2.161239,1.347593,-0.405501,-0.499914,-0.420008,0.639725,0.675279,-2.189317,1.069246,0.109406,0.478774,-0.841923,-0.223542,0.812353,-1.896239,1.580295,0.575574,0.064032,-0.017377,0.815054,0.863709,-2.042247,1.560893,-0.413127,0.625668,0.352650,0.559914,0.831530,-2.036719,1.304016,-0.215737,0.669225,0.229227,0.673090,0.834708,-2.041372,1.020153,0.673799,-0.009165,-0.133351,0.726724,
912040,0.759400,-1.927768,1.100661,-0.706715,-0.006823,-0.060161,0.704903,0.752658,-2.023968,1.003384,-0.824656,-0.054616,-0.106021,0.552919,0.700472,-1.929447,0.560440,-0.800247,-0.046437,-0.103642,0.588818,0.648554,-1.837756,0.105566,-0.495582,0.009623,-0.016946,0.868343,0.749959,-1.897650,0.020924,-0.495582,0.009623,-0.016946,0.868343,0.752871,-1.814946,1.023258,-0.741372,-0.011123,-0.014579,0.670844,0.749820,-1.798508,0.567639,-0.708914,0.025523,-0.044690,0.703414,0.703464,-1.786048,0.103147,-0.556864,0.005689,-0.008534,0.830540,0.813844,-1.831352,0.020694,-0.556864,0.005689,-0.008534,0.830540,0.766714,-1.936929,1.196934,-0.675872,0.005211,-0.045258,0.735609,0.774424,-1.943596,1.308456,-0.637133,0.019645,-0.027412,0.770016,0.782310,-1.945675,1.429172,-0.592972,0.035159,-0.007990,0.804416,0.801474,-1.945860,1.545190,-0.546592,0.050569,0.011256,0.835795,0.799164,-1.932143,1.664972,-0.672909,0.016712,0.015268,0.739379,0.799580,-1.927637,1.764857,-0.766549,-0.012424,0.018402,0.641802,0.773918,-1.982781,1.590154,-0.683112,0.054092,0.002167,0.728304,0.764424,-2.137948,1.602905,-0.292873,-0.581101,-0.286450,0.703202,0.724781,-2.158401,1.347827,-0.405806,-0.499849,-0.419919,0.639641,0.676242,-2.186610,1.069488,0.109410,0.478988,-0.841877,-0.223254,0.812855,-1.893360,1.580664,0.575398,0.063716,-0.017279,0.815205,0.864283,-2.039344,1.561360,-0.412638,0.625652,0.353520,0.559744,0.832325,-2.034274,1.304451,-0.215355,0.668900,0.229590,0.673412,0.835843,-2.039129,1.020571,0.673725,-0.009834,-0.133532,0.726751,
912051,0.760076,-1.925317,1.101012,-0.707457,-0.005952,-0.059944,0.704184,0.753463,-2.021671,1.003885,-0.824569,-0.053234,-0.105620,0.553260,0.700910,-1.928368,0.560751,-0.800132,-0.045131,-0.103284,0.589139,0.648565,-1.837823,0.105688,-0.495766,0.009763,-0.017194,0.868231,0.749956,-1.897649,0.020978,-0.495766,0.009763,-0.017194,0.868231,0.753240,-1.812627,1.023453,-0.741905,-0.010221,-0.013552,0.670290,0.750319,-1.797428,0.567777,-0.709446,0.026613,-0.044148,0.702872,0.703602,-1.786082,0.103336,-0.556949,0.006125,-0.009187,0.830473,0.813869,-1.831312,0.020699,-0.556949,0.006125,-0.009187,0.830473,0.767489,-1.934321,1.197289,-0.676542,0.005756,-0.045011,0.735005,0.775256,-1.940859,1.308810,-0.637712,0.019864,-0.027009,0.769545,0.783122,-1.942823,1.429516,-0.593467,0.034940,-0.007476,0.804065,0.802178,-1.942923,1.545559,-0.546955,0.049948,0.011956,0.835585,0.799642,-1.929154,1.665328,-0.673251,0.016339,0.015563,0.739070,0.799962,-1.924654,1.765209,-0.766859,-0.012532,0.018371,0.641431,0.774576,-1.979848,1.590489,-0.683428,0.053579,0.002493,0.728044,0.765200,-2.135031,1.603190,-0.293095,-0.581296,-0.286532,0.702916,0.725742,-2.155467,1.348089,-0.406127,-0.499811,-0.419835,0.639522,0.677328,-2.183799,1.069732,0.109407,0.479224,-0.841823,-0.222952,0.813447,-1.890397,1.581029,0.575180,0.063312,-0.017201,0.815391,0.864969,-2.036363,1.561838,-0.412131,0.625553,0.354396,0.559675,0.833293,-2.031720,1.304894,-0.215102,0.668641,0.229929,0.673635,0.837069,-2.036739,1.021051,0.673624,-0.010394,-0.133611,0.726822,
912061,0.760650,-1.923200,1.101330,-0.708035,-0.005220,-0.059755,0.703625,0.754133,-2.019683,1.004329,-0.824493,-0.052097,-0.105309,0.553540,0.701259,-1.927367,0.561019,-0.800035,-0.043994,-0.102905,0.589422,0.648593,-1.837856,0.105787,-0.495894,0.009952,-0.017505,0.868149,0.749945,-1.897619,0.020995,-0.495894,0.009952,-0.017505,0.868149,0.753570,-1.810621,1.023637,-0.742392,-0.009343,-0.012769,0.669779,0.750632,-1.796497,0.567911,-0.709982,0.027560,-0.043674,0.702324,0.703599,-1.786125,0.103472,-0.556945,0.006504,-0.009730,0.830467,0.813766,-1.831316,0.020675,-0.556945,0.006504,-0.009730,0.830467,0.768143,-1.932072,1.197610,-0.677078,0.006229,-0.044726,0.734525,0.775950,-1.938485,1.309137,-0.638182,0.020053,-0.026725,0.769161,0.783809,-1.940363,1.429847,-0.593853,0.034777,-0.007123,0.803790,0.802787,-1.940405,1.545900,-0.547328,0.049499,0.012404,0.835361,0.800094,-1.926610,1.665665,-0.673548,0.016124,0.015727,0.738800,0.800358,-1.922115,1.765543,-0.767150,-0.012627,0.018276,0.641083,0.775164,-1.977345,1.590806,-0.683722,0.053200,0.002777,0.727796,0.765901,-2.132533,1.603478,-0.293285,-0.581393,-0.286533,0.702755,0.726559,-2.153000,1.348363,-0.406437,-0.499690,-0.419861,0.639402,0.678220,-2.181438,1.070004,0.109408,0.479512,-0.841709,-0.222765,0.813965,-1.887859,1.581372,0.575025,0.063028,-0.017176,0.815524,0.865553,-2.033807,1.562257,-0.411686,0.625435,0.355192,0.559629,0.834140,-2.029539,1.305255,-0.215034,0.668456,0.230240,0.673734,0.838073,-2.034666,1.021420,0.673450,-0.010678,-0.133605,0.726981,
912072,0.761247,-1.921026,1.101666,-0.708614,-0.004520,-0.059539,0.703066,0.754835,-2.017639,1.004788,-0.824455,-0.050911,-0.104917,0.553782,0.701667,-1.926383,0.561250,-0.799954,-0.042833,-0.102517,0.589685,0.648669,-1.837929,0.105842,-0.496061,0.010168,-0.017891,0.868044,0.749983,-1.897615,0.020944,-0.496061,0.010168,-0.017891,0.868044,0.753930,-1.808554,1.023839,-0.742945,-0.008398,-0.011898,0.669194,0.750994,-1.795604,0.568072,-0.710481,0.028527,-0.043190,0.701810,0.703641,-1.786224,0.103634,-0.556956,0.006890,-0.010236,0.830450,0.813714,-1.831379,0.020683,-0.556956,0.006890,-0.010236,0.830450,0.768814,-1.929766,1.197953,-0.677599,0.006713,-0.044437,0.734057,0.776661,-1.936053,1.309480,-0.638661,0.020247,-0.026412,0.768768,0.784509,-1.937837,1.430194,-0.594271,0.034681,-0.006788,0.803488,0.803423,-1.937814,1.546253,-0.547730,0.049091,0.012813,0.835116,0.800586,-1.923999,1.666006,-0.673866,0.015812,0.015824,0.738515,0.800788,-1.919531,1.765884,-0.767412,-0.012768,0.018134,0.640770,0.775790,-1.974771,1.591135,-0.683996,0.052835,0.003068,0.727563,0.766631,-2.129974,1.603782,-0.293513,-0.581446,-0.286545,0.702611,0.727388,-2.150491,1.348637,-0.406829,-0.499503,-0.419986,0.639217,0.679125,-2.179038,1.070284,0.109457,0.479866,-0.841549,-0.222580,0.814510,-1.885253,1.581725,0.574876,0.062735,-0.017101,0.815653,0.866168,-2.031204,1.562694,-0.411155,0.625324,0.356142,0.559539,0.835054,-2.027396,1.305656,-0.215049,0.668261,0.230641,0.673784,0.839131,-2.032638,1.021805,0.673194,-0.010946,-0.133612,0.727212,
912082,0.761867,-1.918727,1.102015,-0.709186,-0.003687,-0.059224,0.702519,0.755553,-2.015510,1.005285,-0.824450,-0.049610,-0.104500,0.553987,0.702051,-1.925422,0.561543,-0.799944,-0.041609,-0.102099,0.589859,0.648697,-1.838095,0.105946,-0.496147,0.010454,-0.018335,0.867982,0.749941,-1.897714,0.020927,-0.496147,0.010454,-0.018335,0.867982,0.754310,-1.806382,1.024011,-0.743489,-0.007461,-0.010987,0.668617,0.751410,-1.794625,0.568240,-0.711084,0.029542,-0.042670,0.701190,0.703730,-1.786301,0.103821,-0.557017,0.007280,-0.010834,0.830399,0.813708,-1.831395,0.020695,-0.557017,0.007280,-0.010834,0.830399,0.769511,-1.927305,1.198318,-0.678176,0.007260,-0.044096,0.733539,0.777402,-1.933447,1.309856,-0.639178,0.020455,-0.025995,0.768347,0.785225,-1.935116,1.430575,-0.594798,0.034577,-0.006294,0.803107,0.804054,-1.934995,1.546646,-0.548139,0.048570,0.013334,0.834869,0.801034,-1.921150,1.666394,-0.674237,0.015395,0.015901,0.738183,0.801162,-1.916727,1.766279,-0.767685,-0.013081,0.017794,0.640447,0.776394,-1.971969,1.591499,-0.684344,0.052496,0.003407,0.727259,0.767373,-2.127177,1.604137,-0.293906,-0.581425,-0.286679,0.702409,0.728238,-2.147769,1.348987,-0.407243,-0.499265,-0.420191,0.639004,0.680030,-2.176416,1.070631,0.109637,0.480351,-0.841298,-0.222394,0.815038,-1.882412,1.582120,0.574719,0.062372,-0.017075,0.815792,0.866761,-2.028338,1.563186,-0.410743,0.625122,0.357083,0.559468,0.835954,-2.024932,1.306111,-0.215144,0.668128,0.231099,0.673729,0.840110,-2.030301,1.022239,0.672924,-0.011128,-0.133589,0.727464,
912093,0.762410,-1.916619,1.102337,-0.709721,-0.002848,-0.058892,0.702012,0.756186,-2.013566,1.005766,-0.824446,-0.048522,-0.104122,0.554159,0.702426,-1.924470,0.561850,-0.799965,-0.040523,-0.101696,0.589976,0.648781,-1.838168,0.106118,-0.496174,0.010685,-0.018842,0.867953,0.749952,-1.897725,0.020968,-0.496174,0.010685,-0.018842,0.867953,0.754628,-1.804410,1.024158,-0.743992,-0.006604,-0.010148,0.668079,0.751766,-1.793747,0.568355,-0.711633,0.030427,-0.042192,0.700623,0.703821,-1.786363,0.103967,-0.557046,0.007585,-0.011341,0.830369,0.813701,-1.831401,0.020709,-0.557046,0.007585,-0.011341,0.830369,0.770130,-1.925031,1.198648,-0.678673,0.007869,-0.043718,0.733096,0.778067,-1.931013,1.310195,-0.639680,0.020685,-0.025589,0.767936,0.785872,-1.932566,1.430918,-0.595255,0.034503,-0.005860,0.802774,0.804630,-1.932357,1.547009,-0.548590,0.048120,0.013841,0.834591,0.801443,-1.918479,1.666742,-0.674545,0.014989,0.015901,0.737910,0.801510,-1.914110,1.766628,-0.767906,-0.013413,0.017389,0.640186,0.776956,-1.969345,1.591836,-0.684709,0.052090,0.003784,0.726943,0.768078,-2.124569,1.604458,-0.294218,-0.581339,-0.286917,0.702253,0.728988,-2.145190,1.349317,-0.407626,-0.498967,-0.420427,0.638838,0.680790,-2.173941,1.070977,0.109798,0.480774,-0.841053,-0.222329,0.815509,-1.879754,1.582478,0.574590,0.061893,-0.016945,0.815922,0.867298,-2.025675,1.563688,-0.410332,0.624911,0.357935,0.559460,0.836801,-2.022626,1.306564,-0.215254,0.668052,0.231440,0.673653,0.840987,-2.028082,1.022715,0.672657,-0.011229,-0.133480,0.727729,
912103,0.762886,-1.914728,1.102635,-0.710243,-0.001996,-0.058534,0.701516,0.756750,-2.011850,1.006222,-0.824485,-0.047576,-0.103817,0.554242,0.702744,-1.923613,0.562183,-0.800002,-0.039577,-0.101296,0.590059,0.648877,-1.838233,0.106320,-0.496270,0.010992,-0.019338,0.867883,0.749975,-1.897718,0.021034,-0.496270,0.010992,-0.019338,0.867883,0.754882,-1.802653,1.024270,-0.744505,-0.005919,-0.009296,0.667526,0.752173,-1.792977,0.568465,-0.712143,0.031206,-0.041834,0.700092,0.703947,-1.786379,0.104047,-0.557042,0.007892,-0.011815,0.830363,0.813743,-1.831381,0.020654,-0.557042,0.007892,-0.011815,0.830363,0.770679,-1.922968,1.198961,-0.679159,0.008460,-0.043412,0.732658,0.778671,-1.928805,1.310508,-0.640135,0.020992,-0.025211,0.767562,0.786474,-1.930236,1.431231,-0.595637,0.034503,-0.005410,0.802494,0.805172,-1.929927,1.547331,-0.549012,0.047836,0.014292,0.834322,0.801858,-1.916003,1.667057,-0.674785,0.014633,0.015901,0.737698,0.801871,-1.911683,1.766952,-0.768058,-0.013792,0.017010,0.640006,0.777495,-1.966927,1.592148,-0.685014,0.051713,0.004091,0.726681,0.768734,-2.122150,1.604745,-0.294495,-0.581185,-0.287217,0.702142,0.729634,-2.142789,1.349595,-0.407901,-0.498671,-0.420679,0.638728,0.681394,-2.171614,1.071257,0.110055,0.481131,-0.840824,-0.222296,0.815963,-1.877297,1.582789,0.574400,0.061514,-0.016756,0.816088,0.867834,-2.023206,1.564127,-0.410011,0.624741,0.358609,0.559455,0.837586,-2.020438,1.306986,-0.215373,0.667986,0.231775,0.673564,0.841793,-2.025977,1.023145,0.672394,-0.011278,-0.133385,0.727988,
912113,0.763393,-1.912764,1.102962,-0.710746,-0.001108,-0.058239,0.701033,0.757329,-2.010049,1.006715,-0.824588,-0.046591,-0.103423,0.554245,0.703111,-1.922748,0.562521,-0.800107,-0.038591,-0.100826,0.590063,0.649044,-1.838360,0.106505,-0.496330,0.011386,-0.019929,0.867831,0.750050,-1.897779,0.021046,-0.496330,0.011386,-0.019929,0.867831,0.755161,-1.800832,1.024424,-0.745052,-0.005151,-0.008409,0.666934,0.752581,-1.792218,0.568568,-0.712658,0.032094,-0.041539,0.699544,0.703970,-1.786441,0.104210,-0.557037,0.008264,-0.012307,0.830355,0.813670,-1.831410,0.020669,-0.557037,0.008264,-0.012307,0.830355,0.771272,-1.920837,1.199293,-0.679616,0.009128,-0.043038,0.732248,0.779320,-1.926506,1.310850,-0.640552,0.021387,-0.024817,0.767216,0.787136,-1.927798,1.431565,-0.596034,0.034524,-0.005037,0.802201,0.805787,-1.927401,1.547670,-0.549314,0.047562,0.014665,0.834133,0.802363,-1.913445,1.667388,-0.674972,0.014316,0.015880,0.737534,0.802331,-1.909171,1.767281,-0.768138,-0.014207,0.016616,0.639911,0.778101,-1.964408,1.592475,-0.685308,0.051341,0.004464,0.726427,0.769455,-2.119629,1.605063,-0.294819,-0.580923,-0.287618,0.702058,0.730298,-2.140290,1.349935,-0.408178,-0.498358,-0.420922,0.638635,0.682010,-2.169200,1.071618,0.110272,0.481519,-0.840595,-0.222216,0.816509,-1.874754,1.583122,0.574241,0.061143,-0.016559,0.816232,0.868448,-2.020645,1.564588,-0.409793,0.624544,0.359320,0.559378,0.838420,-2.018150,1.307419,-0.215566,0.667993,0.231968,0.673430,0.842575,-2.023706,1.023565,0.672199,-0.011179,-0.133287,0.728188,
912124,0.763957,-1.910657,1.103316,-0.711262,-0.000178,-0.057893,0.700539,0.757971,-2.008116,1.007246,-0.824699,-0.045526,-0.102998,0.554248,0.703525,-1.921827,0.562888,-0.800211,-0.037554,-0.100399,0.590061,0.649195,-1.838445,0.106715,-0.496376,0.011784,-0.020569,0.867784,0.750087,-1.897785,0.021087,-0.496376,0.011784,-0.020569,0.867784,0.755496,-1.798879,1.024591,-0.745549,-0.004406,-0.007450,0.666395,0.753108,-1.791356,0.568705,-0.713172,0.033052,-0.041246,0.698994,0.704060,-1.786444,0.104358,-0.557032,0.008612,-0.012840,0.830347,0.813665,-1.831372,0.020664,-0.557032,0.008612,-0.012840,0.830347,0.771920,-1.918548,1.199652,-0.680078,0.009795,-0.042691,0.731831,0.780028,-1.924054,1.311210,-0.640991,0.021785,-0.024391,0.766851,0.787854,-1.925201,1.431931,-0.596460,0.034603,-0.004661,0.801883,0.806469,-1.924707,1.548042,-0.549657,0.047321,0.015040,0.833914,0.802938,-1.910713,1.667753,-0.675117,0.013890,0.015801,0.737411,0.802853,-1.906508,1.767647,-0.768202,-0.014740,0.016163,0.639834,0.778779,-1.961723,1.592838,-0.685553,0.050994,0.004756,0.726219,0.770227,-2.116948,1.605407,-0.295231,-0.580656,-0.288003,0.701948,0.731032,-2.137669,1.350265,-0.408453,-0.497940,-0.421299,0.638537,0.682635,-2.166649,1.071983,0.110594,0.481958,-0.840299,-0.222222,0.817118,-1.872038,1.583484,0.574079,0.060793,-0.016318,0.816377,0.869133,-2.017934,1.565080,-0.409486,0.624280,0.360159,0.559357,0.839404,-2.015754,1.307854,-0.215777,0.668093,0.232123,0.673210,0.843431,-2.021329,1.023993,0.672018,-0.011045,-0.133181,0.728377,
