time(ms),Hips position X(m),Hips position Y(m),Hips position Z(m),Hips quaternion W,Hips quaternion X,Hips quaternion Y,Hips quaternion Z,RightUpperLeg position X(m),RightUpperLeg position Y(m),RightUpperLeg position Z(m),RightUpperLeg quaternion W,RightUpperLeg quaternion X,RightUpperLeg quaternion Y,RightUpperLeg quaternion Z,RightLowerLeg position X(m),RightLowerLeg position Y(m),RightLowerLeg position Z(m),RightLowerLeg quaternion W,RightLowerLeg quaternion X,RightLowerLeg quaternion Y,RightLowerLeg quaternion Z,RightFoot position X(m),RightFoot position Y(m),RightFoot position Z(m),RightFoot quaternion W,RightFoot quaternion X,RightFoot quaternion Y,RightFoot quaternion Z,RightToe position X(m),RightToe position Y(m),RightToe position Z(m),RightToe quaternion W,RightToe quaternion X,RightToe quaternion Y,RightToe quaternion Z,LeftUpperLeg position X(m),LeftUpperLeg position Y(m),LeftUpperLeg position Z(m),LeftUpperLeg quaternion W,LeftUpperLeg quaternion X,LeftUpperLeg quaternion Y,LeftUpperLeg quaternion Z,LeftLowerLeg position X(m),LeftLowerLeg position Y(m),LeftLowerLeg position Z(m),LeftLowerLeg quaternion W,LeftLowerLeg quaternion X,LeftLowerLeg quaternion Y,LeftLowerLeg quaternion Z,LeftFoot position X(m),LeftFoot position Y(m),LeftFoot position Z(m),LeftFoot quaternion W,LeftFoot quaternion X,LeftFoot quaternion Y,LeftFoot quaternion Z,LeftToe position X(m),LeftToe position Y(m),LeftToe position Z(m),LeftToe quaternion W,LeftToe quaternion X,LeftToe quaternion Y,LeftToe quaternion Z,Spine position X(m),Spine position Y(m),Spine position Z(m),Spine quaternion W,Spine quaternion X,Spine quaternion Y,Spine quaternion Z,Spine1 position X(m),Spine1 position Y(m),Spine1 position Z(m),Spine1 quaternion W,Spine1 quaternion X,Spine1 quaternion Y,Spine1 quaternion Z,Spine2 position X(m),Spine2 position Y(m),Spine2 position Z(m),Spine2 quaternion W,Spine2 quaternion X,Spine2 quaternion Y,Spine2 quaternion Z,Spine3 position X(m),Spine3 position Y(m),Spine3 position Z(m),Spine3 quaternion W,Spine3 quaternion X,Spine3 quaternion Y,Spine3 quaternion Z,Neck position X(m),Neck position Y(m),Neck position Z(m),Neck quaternion W,Neck quaternion X,Neck quaternion Y,Neck quaternion Z,Head position X(m),Head position Y(m),Head position Z(m),Head quaternion W,Head quaternion X,Head quaternion Y,Head quaternion Z,RightShoulder position X(m),RightShoulder position Y(m),RightShoulder position Z(m),RightShoulder quaternion W,RightShoulder quaternion X,RightShoulder quaternion Y,RightShoulder quaternion Z,RightUpperArm position X(m),RightUpperArm position Y(m),RightUpperArm position Z(m),RightUpperArm quaternion W,RightUpperArm quaternion X,RightUpperArm quaternion Y,RightUpperArm quaternion Z,RightLowerArm position X(m),RightLowerArm position Y(m),RightLowerArm position Z(m),RightLowerArm quaternion W,RightLowerArm quaternion X,RightLowerArm quaternion Y,RightLowerArm quaternion Z,RightHand position X(m),RightHand position Y(m),RightHand position Z(m),RightHand quaternion W,RightHand quaternion X,RightHand quaternion Y,RightHand quaternion Z,LeftShoulder position X(m),LeftShoulder position Y(m),LeftShoulder position Z(m),LeftShoulder quaternion W,LeftShoulder quaternion X,LeftShoulder quaternion Y,LeftShoulder quaternion Z,LeftUpperArm position X(m),LeftUpperArm position Y(m),LeftUpperArm position Z(m),LeftUpperArm quaternion W,LeftUpperArm quaternion X,LeftUpperArm quaternion Y,LeftUpperArm quaternion Z,LeftLowerArm position X(m),LeftLowerArm position Y(m),LeftLowerArm position Z(m),LeftLowerArm quaternion W,LeftLowerArm quaternion X,LeftLowerArm quaternion Y,LeftLowerArm quaternion Z,LeftHand position X(m),LeftHand position Y(m),LeftHand position Z(m),LeftHand quaternion W,LeftHand quaternion X,LeftHand quaternion Y,LeftHand quaternion Z,Unnamed: 162
904947,0.0,0.0,1.111231,-0.677616,0.036232,-0.020072,0.734249,-0.015373999999999999,-0.10634900000000025,1.026275,-0.845457,0.014178,-0.042538,0.532158,-0.05505100000000018,-0.0966370000000003,0.572145,-0.821236,0.012148,-0.047639,0.568466,-0.09803700000000015,-0.08066299999999993,0.107451,-0.456602,0.012301,-0.024002,0.889262,-0.0033640000000001447,-0.14854400000000023,0.021055,-0.456602,0.012301,-0.024002,0.889262,0.0012239999999998918,0.10289499999999996,1.020814,-0.713534,0.045412,-0.03414,0.698314,-0.04990300000000003,0.09508699999999992,0.567853,-0.680784,0.059312,-0.048011,0.728499,-0.120776,0.09004199999999996,0.106365,-0.612149,0.012842,-0.016613,0.790463,-0.006997000000000142,0.060640999999999945,0.021369,-0.612149,0.012842,-0.016613,0.790463,0.007798999999999889,0.001902999999999988,1.207885,-0.650659,0.030462,-0.011642,0.758669,0.014670999999999879,0.0043639999999998125,1.319627,-0.617446,0.023531,-0.001611,0.786259,0.01938799999999996,0.00757299999999983,1.440474,-0.580152,0.01596,0.009089,0.814301,0.0325359999999999,0.007550999999999863,1.557341,-0.541495,0.00836,0.01992,0.840426,0.020708999999999866,0.017607999999999846,1.67692,-0.664485,-0.005112,0.024572,0.74688,0.016679999999999806,0.020597999999999894,1.776781,-0.756743,-0.016583,0.028025,0.652901,0.001054999999999806,-0.030371000000000148,1.598751,-0.688743,-0.00097,0.005377,0.724985,-0.006941000000000086,-0.18615700000000013,1.599687,-0.310598,-0.632454,-0.291761,0.646844,-0.008770000000000167,-0.19464199999999998,1.340867,-0.424064,-0.588316,-0.386071,0.570091,0.005963999999999858,-0.202947,1.057433,-0.005782,0.492607,-0.847373,-0.198148,0.04156599999999999,0.05878099999999997,1.59526,0.410654,0.003971,0.017215,0.91162,0.14492799999999995,-0.05801999999999996,1.596336,-0.369038,0.591273,0.370297,0.614074,0.15228699999999984,-0.05404700000000018,1.337509,-0.223346,0.661928,0.224375,0.679429,0.15908299999999986,-0.0522149999999999,1.053655,0.671444,-0.00583,-0.145915,0.726525,
904957,0.0,0.0,1.111042,-0.677577,0.036331,-0.019949,0.734283,-0.01537999999999995,-0.10636400000000013,1.026127,-0.844875,0.014734,-0.04329,0.533006,-0.05589299999999997,-0.09667500000000029,0.572101,-0.820613,0.012661,-0.048391,0.569291,-0.09970699999999999,-0.08065200000000017,0.10752,-0.456536,0.012301,-0.024002,0.889296,-0.005044999999999966,-0.14854600000000007,0.021126,-0.456536,0.012301,-0.024002,0.889296,0.0012350000000000971,0.10285699999999998,1.020601,-0.713699,0.046063,-0.034889,0.698065,-0.05079199999999995,0.09508699999999992,0.567705,-0.68091,0.059992,-0.048691,0.72828,-0.12255299999999991,0.090055,0.106357,-0.612153,0.012648,-0.016348,0.790469,-0.008723000000000036,0.06063899999999989,0.021439,-0.612153,0.012648,-0.016348,0.790469,0.007795999999999914,0.0019339999999998803,1.207687,-0.650673,0.030629,-0.011447,0.758654,0.014667999999999903,0.0044519999999999005,1.319431,-0.617474,0.023655,-0.00132,0.786234,0.019365999999999994,0.007734999999999825,1.440277,-0.580258,0.016154,0.009434,0.814218,0.03250400000000009,0.007808999999999955,1.557142,-0.541652,0.008554,0.020334,0.840313,0.020658999999999983,0.01796999999999982,1.676715,-0.664318,-0.004794,0.024503,0.747033,0.016688000000000036,0.020992999999999817,1.776569,-0.756353,-0.016168,0.027496,0.653385,0.0010319999999999219,-0.030089000000000032,1.598584,-0.688854,-0.000927,0.005987,0.724875,-0.006917000000000062,-0.18587100000000012,1.599661,-0.311221,-0.63219,-0.291606,0.646872,-0.008718000000000004,-0.19465900000000014,1.340874,-0.424453,-0.587858,-0.386196,0.570189,0.005897999999999959,-0.2031719999999999,1.05744,-0.005367,0.492921,-0.847243,-0.197936,0.041509999999999936,0.05907899999999988,1.595016,0.411039,0.003847,0.018628,0.911419,0.1447750000000001,-0.05780900000000022,1.596311,-0.368726,0.591432,0.370179,0.61418,0.15215599999999996,-0.053910000000000124,1.337491,-0.22276,0.662111,0.22386,0.679613,0.15896299999999997,-0.05211000000000032,1.053628,0.672028,-0.005954,-0.145909,0.725985,
904968,0.0,0.0,1.110862,-0.677563,0.036431,-0.019774,0.734296,-0.015374999999999917,-0.10640199999999989,1.025985,-0.844203,0.015269,-0.044,0.533997,-0.05668099999999998,-0.09673200000000004,0.572039,-0.819943,0.013213,-0.049127,0.57018,-0.10133499999999995,-0.08068999999999993,0.107501,-0.456484,0.0123,-0.024001,0.889323,-0.006672000000000011,-0.14860299999999982,0.021098,-0.456484,0.0123,-0.024001,0.889323,0.0012460000000000804,0.10282499999999994,1.020377,-0.713926,0.046671,-0.035598,0.697757,-0.05162499999999981,0.09509100000000004,0.567573,-0.68112,0.060646,-0.049373,0.727984,-0.12425599999999992,0.090082,0.106371,-0.612157,0.012473,-0.016145,0.790473,-0.010382999999999809,0.06065699999999996,0.021517,-0.612157,0.012473,-0.016145,0.790473,0.007788000000000128,0.001970999999999945,1.207511,-0.650715,0.030701,-0.011244,0.758618,0.014644000000000101,0.004534999999999956,1.319266,-0.617571,0.023802,-0.001016,0.786154,0.0193230000000002,0.0078990000000001,1.440112,-0.580369,0.016329,0.009941,0.814129,0.032426000000000066,0.00809700000000002,1.556977,-0.541796,0.008729,0.020898,0.840205,0.020541000000000142,0.01838899999999999,1.676529,-0.664105,-0.004388,0.024502,0.747225,0.016631000000000062,0.021466999999999903,1.776386,-0.755931,-0.015633,0.027061,0.653905,0.0009560000000001789,-0.0297639999999999,1.598451,-0.688991,-0.001056,0.006725,0.724738,-0.006932999999999856,-0.1855309999999999,1.599657,-0.311959,-0.631859,-0.291533,0.646873,-0.008711999999999831,-0.19464100000000006,1.340882,-0.424864,-0.587392,-0.386349,0.570259,0.005792000000000019,-0.20335499999999995,1.057418,-0.00486,0.493254,-0.847117,-0.197661,0.04140100000000002,0.05940999999999996,1.594794,0.411406,0.003616,0.020194,0.911221,0.1445780000000001,-0.05756299999999981,1.596358,-0.368344,0.591701,0.369972,0.614275,0.15193900000000005,-0.05375600000000014,1.33753,-0.222154,0.662294,0.223282,0.679823,0.15876200000000007,-0.05196799999999979,1.053674,0.672668,-0.006156,-0.145906,0.72539,
904978,0.0,0.0,1.110698,-0.677526,0.036501,-0.019676,0.734329,-0.015383000000000147,-0.10643299999999978,1.025836,-0.843628,0.015801,-0.044678,0.534833,-0.05746000000000007,-0.09679900000000008,0.571941,-0.819297,0.013626,-0.049878,0.571033,-0.10289000000000015,-0.08062499999999972,0.107491,-0.456427,0.012301,-0.024001,0.889352,-0.008242000000000083,-0.14854599999999984,0.021094,-0.456427,0.012301,-0.024001,0.889352,0.0012579999999999814,0.10281399999999996,1.020178,-0.714201,0.047252,-0.036276,0.697401,-0.05242000000000013,0.09511000000000003,0.567448,-0.681366,0.061131,-0.04998,0.727671,-0.1257600000000001,0.09017600000000003,0.106361,-0.612159,0.012376,-0.015977,0.790476,-0.011857000000000006,0.06073799999999996,0.021553,-0.612159,0.012376,-0.015977,0.790476,0.007785999999999849,0.001994999999999969,1.207356,-0.650728,0.030726,-0.01105,0.758608,0.01461699999999988,0.004595000000000127,1.319108,-0.617627,0.023826,-0.0007,0.78611,0.019253999999999882,0.008023000000000113,1.43996,-0.580476,0.016401,0.010401,0.814046,0.032308,0.008321000000000023,1.556826,-0.541972,0.008826,0.021552,0.840074,0.0203549999999999,0.018752000000000102,1.676355,-0.663901,-0.004025,0.024502,0.747408,0.01649999999999996,0.02188000000000012,1.776216,-0.755517,-0.015075,0.026601,0.654415,0.0008349999999999191,-0.029501999999999917,1.598327,-0.689099,-0.00125,0.007551,0.724627,-0.007008000000000125,-0.18527699999999991,1.599667,-0.312706,-0.631488,-0.291554,0.646865,-0.008789000000000158,-0.194685,1.340896,-0.425324,-0.586908,-0.386472,0.570332,0.005614999999999926,-0.2036309999999999,1.057434,-0.0044,0.493649,-0.846934,-0.19747,0.04123999999999994,0.05968300000000015,1.594585,0.411662,0.003275,0.021501,0.911077,0.144358,-0.057349000000000094,1.596415,-0.368008,0.591903,0.369808,0.61438,0.15172299999999983,-0.053616999999999804,1.337593,-0.221599,0.662396,0.222849,0.680047,0.158609,-0.051865999999999746,1.053743,0.673169,-0.00635,-0.14591,0.724923,
904988,0.0,0.0,1.11052,-0.677527,0.036531,-0.019572,0.734329,-0.015375000000000139,-0.10644900000000002,1.025678,-0.843094,0.016217,-0.045406,0.5356,-0.0582060000000002,-0.09674000000000005,0.571841,-0.818702,0.014088,-0.050636,0.571808,-0.1044440000000002,-0.08047199999999988,0.107476,-0.456404,0.012301,-0.024002,0.889364,-0.009802000000000088,-0.14839599999999997,0.02108,-0.456404,0.012301,-0.024002,0.889364,0.0012649999999998496,0.10279599999999989,1.019981,-0.714559,0.047851,-0.037037,0.696953,-0.05327500000000018,0.0951559999999998,0.567411,-0.681734,0.06165,-0.050708,0.727233,-0.12742700000000018,0.09034399999999998,0.106425,-0.612161,0.012272,-0.015872,0.790479,-0.013500000000000068,0.06090399999999985,0.021652,-0.612161,0.012272,-0.015872,0.790479,0.007776000000000005,0.0020129999999998205,1.207179,-0.650765,0.030803,-0.010843,0.758576,0.014588999999999963,0.0046599999999998865,1.318918,-0.617663,0.023902,-0.000313,0.78608,0.01918199999999981,0.008172999999999986,1.439755,-0.580558,0.016402,0.010847,0.813981,0.03217499999999984,0.008558999999999983,1.556625,-0.542052,0.008871,0.022176,0.840006,0.020146999999999915,0.019119999999999804,1.676146,-0.663681,-0.003742,0.02456,0.747603,0.016327999999999898,0.022294999999999954,1.776011,-0.755131,-0.014555,0.026214,0.654887,0.0006819999999998494,-0.02922900000000017,1.598152,-0.689254,-0.001517,0.008534,0.724468,-0.007094000000000156,-0.1850170000000002,1.599645,-0.313396,-0.631154,-0.291649,0.646814,-0.008869000000000016,-0.19466699999999992,1.340865,-0.425758,-0.586441,-0.386667,0.570356,0.005431999999999881,-0.20379700000000023,1.057428,-0.004013,0.494063,-0.84675,-0.197231,0.04107499999999997,0.05996899999999994,1.594336,0.411917,0.002784,0.022664,0.910935,0.14411899999999989,-0.0571060000000001,1.596457,-0.367521,0.59212,0.369709,0.614522,0.1515359999999999,-0.053513000000000144,1.337642,-0.221034,0.662457,0.222493,0.680287,0.15851899999999985,-0.051823000000000174,1.053757,0.67369,-0.006588,-0.145939,0.724431,
904999,0.0,0.0,1.110355,-0.67751,0.036602,-0.019471,0.734344,-0.015374999999999917,-0.10646499999999981,1.025541,-0.842686,0.016562,-0.046116,0.53617,-0.05890700000000004,-0.09664499999999987,0.571814,-0.818263,0.014392,-0.051416,0.572359,-0.10589000000000004,-0.08016100000000015,0.107538,-0.456348,0.012301,-0.024003,0.889393,-0.011263000000000023,-0.1480919999999999,0.021148,-0.456348,0.012301,-0.024003,0.889393,0.0012719999999999398,0.10277000000000003,1.019794,-0.714888,0.048326,-0.037785,0.696543,-0.05405199999999999,0.09526699999999999,0.56731,-0.68207,0.062095,-0.051386,0.726831,-0.12893,0.09059299999999992,0.106444,-0.612163,0.012171,-0.015771,0.790481,-0.014979999999999993,0.06115000000000004,0.021704,-0.612163,0.012171,-0.015771,0.790481,0.00777300000000003,0.0020370000000000665,1.20701,-0.650767,0.030803,-0.01064,0.758578,0.014556000000000013,0.004718,1.318749,-0.617681,0.023902,-9e-06,0.786065,0.01910400000000001,0.00828899999999999,1.43959,-0.580589,0.016371,0.011353,0.813953,0.03202299999999991,0.008768000000000109,1.556467,-0.542162,0.00877,0.022813,0.839919,0.019889999999999963,0.019439999999999902,1.675964,-0.663448,-0.003509,0.024732,0.747805,0.016083999999999987,0.022672999999999943,1.775828,-0.754692,-0.014019,0.02588,0.655419,0.0005070000000000352,-0.028988000000000014,1.598003,-0.689388,-0.001891,0.009343,0.72433,-0.0072110000000000785,-0.184763,1.599585,-0.314072,-0.630837,-0.291727,0.64676,-0.008974000000000038,-0.19465299999999996,1.340828,-0.426169,-0.586044,-0.386804,0.570364,0.005261999999999878,-0.203959,1.057401,-0.003679,0.494451,-0.84659,-0.196951,0.040874999999999995,0.06021499999999991,1.594135,0.412174,0.002349,0.023513,0.910799,0.14386199999999993,-0.05692099999999978,1.596492,-0.367079,0.59231,0.369631,0.614651,0.15133099999999988,-0.05345700000000009,1.337665,-0.220494,0.662546,0.222185,0.680477,0.15838200000000002,-0.051847999999999894,1.053797,0.674091,-0.006891,-0.146007,0.724042,
905009,0.0,0.0,1.110214,-0.677473,0.036631,-0.019402,0.734379,-0.015379000000000032,-0.10646599999999995,1.025424,-0.842439,0.016756,-0.046769,0.536497,-0.059503000000000084,-0.09645900000000007,0.571746,-0.817989,0.014628,-0.052068,0.572686,-0.10710299999999995,-0.07978600000000013,0.107528,-0.456347,0.012301,-0.02403,0.889392,-0.012477999999999989,-0.1477139999999999,0.021132,-0.456347,0.012301,-0.02403,0.889392,0.0012870000000000381,0.102746,1.019647,-0.71523,0.048658,-0.038368,0.696136,-0.054624999999999924,0.09536699999999998,0.567209,-0.682426,0.062331,-0.051968,0.726436,-0.1300300000000001,0.09089799999999992,0.106419,-0.612164,0.012101,-0.015674,0.790483,-0.016061000000000103,0.061448999999999865,0.021708,-0.612164,0.012101,-0.015674,0.790483,0.007767000000000079,0.0020489999999999675,1.20686,-0.650768,0.030831,-0.010446,0.758579,0.014528000000000096,0.0047679999999998834,1.3186,-0.617738,0.023901,0.000283,0.786021,0.01903100000000002,0.008394000000000013,1.439446,-0.580684,0.016302,0.011839,0.81388,0.0318719999999999,0.008959999999999857,1.556333,-0.542267,0.008673,0.023467,0.839834,0.01963300000000001,0.01974699999999996,1.675805,-0.663203,-0.003218,0.02483,0.748021,0.015859000000000067,0.023034,1.775662,-0.754232,-0.013436,0.025546,0.655974,0.00033100000000008123,-0.028763000000000094,1.597877,-0.689481,-0.002238,0.010148,0.724229,-0.007346000000000075,-0.18453999999999993,1.599555,-0.314794,-0.630476,-0.291727,0.64676,-0.009109000000000034,-0.1947270000000001,1.340809,-0.426581,-0.585677,-0.386995,0.570303,0.005082000000000031,-0.20416900000000004,1.05738,-0.003318,0.494866,-0.846394,-0.196756,0.040675999999999934,0.060446,1.593956,0.412399,0.001835,0.024166,0.910681,0.14360400000000006,-0.05673499999999998,1.596544,-0.36666,0.592523,0.36967,0.614671,0.15110099999999993,-0.05345299999999997,1.337733,-0.220194,0.662537,0.222149,0.680594,0.15823300000000007,-0.05193099999999995,1.053882,0.67427,-0.007156,-0.145988,0.723876,
905020,0.0,0.0,1.110086,-0.677484,0.036756,-0.019375,0.734363,-0.015387999999999957,-0.10648900000000028,1.025316,-0.842339,0.016901,-0.047334,0.536599,-0.06001699999999999,-0.0963090000000002,0.571662,-0.817869,0.014701,-0.052635,0.572803,-0.10808400000000007,-0.07938100000000015,0.1075,-0.456367,0.012301,-0.024102,0.88938,-0.01345900000000011,-0.14729500000000018,0.021087,-0.456367,0.012301,-0.024102,0.88938,0.0012689999999999646,0.10273299999999996,1.019493,-0.715563,0.04883,-0.038935,0.695751,-0.055115000000000025,0.09557299999999991,0.567123,-0.68277,0.062406,-0.052563,0.726063,-0.13094099999999997,0.09142199999999989,0.106428,-0.612165,0.012101,-0.015602,0.790484,-0.01696399999999998,0.06196399999999991,0.021731,-0.612165,0.012101,-0.015602,0.790484,0.007781999999999956,0.0020700000000000163,1.206734,-0.650782,0.030929,-0.010248,0.758565,0.014529999999999932,0.00483699999999998,1.318477,-0.617789,0.023902,0.000579,0.78598,0.018988999999999923,0.008519999999999861,1.439314,-0.580742,0.016275,0.012306,0.813832,0.03176200000000007,0.009172999999999876,1.556214,-0.542363,0.008574,0.024007,0.839757,0.019430999999999976,0.020052999999999876,1.675669,-0.662993,-0.002947,0.024954,0.748204,0.015681000000000056,0.023394999999999833,1.775529,-0.753825,-0.012842,0.025375,0.656459,0.00019900000000006024,-0.028525000000000134,1.597765,-0.689576,-0.002706,0.010986,0.724125,-0.007436999999999916,-0.18430599999999986,1.599517,-0.315367,-0.63019,-0.291706,0.646771,-0.009200000000000097,-0.19473600000000024,1.34079,-0.427049,-0.585407,-0.38714,0.570132,0.005038000000000098,-0.20429900000000023,1.057367,-0.003074,0.495302,-0.846187,-0.196556,0.04052499999999992,0.06069199999999997,1.593803,0.412705,0.001268,0.024654,0.91053,0.14337,-0.056547000000000125,1.596617,-0.36638,0.592653,0.369812,0.614628,0.15089400000000008,-0.05343100000000023,1.337791,-0.220068,0.662437,0.222274,0.680692,0.15813300000000008,-0.05197900000000022,1.053941,0.674261,-0.007353,-0.14594,0.723892,
905030,0.0,0.0,1.109969,-0.67753,0.036919,-0.019283,0.734315,-0.015383999999999842,-0.10653000000000024,1.025231,-0.84239,0.016866,-0.047773,0.536482,-0.06033199999999983,-0.09611400000000003,0.571631,-0.817939,0.014683,-0.053089,0.572662,-0.10874099999999998,-0.07893600000000012,0.107489,-0.456426,0.012301,-0.024101,0.88935,-0.01410099999999992,-0.14684199999999992,0.02107,-0.456426,0.012301,-0.024101,0.88935,0.0012430000000001051,0.10270899999999994,1.019333,-0.715891,0.048903,-0.039372,0.695384,-0.055470999999999826,0.09575199999999984,0.566975,-0.683109,0.062405,-0.053075,0.725707,-0.13161999999999985,0.09191099999999985,0.10632,-0.612165,0.012101,-0.015602,0.790484,-0.017642999999999853,0.06245199999999995,0.021623,-0.612165,0.012101,-0.015602,0.790484,0.007793000000000161,0.0021049999999998015,1.206624,-0.650824,0.031019,-0.010065,0.758528,0.014530000000000154,0.004916999999999838,1.318377,-0.617835,0.023901,0.000835,0.785944,0.018951000000000162,0.008648999999999907,1.439225,-0.580787,0.016184,0.012654,0.813797,0.031657999999999964,0.009357999999999977,1.55612,-0.542419,0.008465,0.024371,0.839712,0.019256000000000162,0.020294999999999952,1.675571,-0.662806,-0.002765,0.025137,0.748364,0.015511000000000053,0.02368999999999999,1.775431,-0.753457,-0.01233,0.025301,0.656894,7.599999999996498e-05,-0.02832699999999999,1.597675,-0.689663,-0.003071,0.011606,0.724031,-0.007522000000000029,-0.18411100000000014,1.599479,-0.315798,-0.629972,-0.291624,0.64681,-0.009285999999999905,-0.19475100000000012,1.340777,-0.427398,-0.585227,-0.387159,0.570043,0.005001000000000033,-0.20443800000000012,1.057363,-0.002983,0.495596,-0.846056,-0.196382,0.040391999999999983,0.060898999999999814,1.593691,0.412965,0.000794,0.024783,0.910409,0.1431770000000001,-0.056402000000000285,1.596659,-0.366237,0.592643,0.370108,0.614545,0.15076200000000006,-0.0534349999999999,1.337839,-0.219937,0.662324,0.222473,0.680779,0.15811799999999998,-0.05208400000000024,1.053989,0.674171,-0.007535,-0.146005,0.723961,
905040,0.0,0.0,1.109835,-0.677583,0.037085,-0.019174,0.73426,-0.015373000000000081,-0.1065560000000001,1.025145,-0.842611,0.016674,-0.04824,0.536099,-0.06058999999999992,-0.09578500000000001,0.571581,-0.818151,0.014574,-0.053614,0.572312,-0.10934099999999991,-0.07826599999999995,0.107543,-0.456459,0.012301,-0.024074,0.889334,-0.014696000000000042,-0.14616699999999994,0.021132,-0.456459,0.012301,-0.024074,0.889334,0.0012170000000000236,0.10266799999999998,1.019166,-0.71619,0.048875,-0.039811,0.695053,-0.05576200000000009,0.09598099999999987,0.566835,-0.683432,0.062377,-0.05354,0.725371,-0.13218799999999997,0.09243800000000002,0.106214,-0.612165,0.012074,-0.015574,0.790484,-0.018205000000000027,0.06297799999999998,0.021526,-0.612165,0.012074,-0.015574,0.790484,0.007800999999999947,0.0021439999999999237,1.206481,-0.650852,0.031128,-0.009873,0.758502,0.014529000000000014,0.0050040000000000084,1.318233,-0.617864,0.023929,0.001055,0.78592,0.018922000000000105,0.008781999999999845,1.43908,-0.580871,0.016101,0.012956,0.813733,0.03157399999999999,0.009538999999999964,1.555991,-0.542471,0.008246,0.024784,0.839668,0.019074999999999953,0.02052799999999988,1.675416,-0.662627,-0.002573,0.025357,0.748516,0.015330000000000066,0.023982999999999866,1.775269,-0.753091,-0.011892,0.025329,0.657321,-3.2999999999949736e-05,-0.028128000000000153,1.597534,-0.689755,-0.003509,0.01221,0.723931,-0.007589999999999986,-0.1839090000000001,1.599368,-0.316084,-0.629859,-0.291445,0.64686,-0.009335000000000093,-0.19472899999999993,1.340649,-0.427733,-0.585042,-0.387219,0.56994,0.0049920000000001075,-0.20452099999999995,1.057247,-0.0029,0.495914,-0.845928,-0.196131,0.04026900000000011,0.0610949999999999,1.593542,0.413269,0.000218,0.024619,0.910276,0.14297500000000007,-0.056270000000000264,1.596654,-0.366203,0.592521,0.370539,0.614423,0.1506479999999999,-0.05344700000000002,1.337825,-0.220098,0.662068,0.222853,0.680851,0.1581570000000001,-0.0521339999999999,1.053971,0.673824,-0.007755,-0.14604,0.724274,
905051,0.0,0.0,1.109706,-0.677654,0.03735,-0.019077,0.734184,-0.015372000000000163,-0.10660999999999987,1.025067,-0.842894,0.016529,-0.048702,0.535617,-0.060874000000000095,-0.09552899999999998,0.571584,-0.818477,0.014453,-0.054026,0.571811,-0.10988400000000009,-0.07772699999999988,0.107596,-0.456566,0.012301,-0.024002,0.889281,-0.015221000000000151,-0.145613,0.021203,-0.456566,0.012301,-0.024002,0.889281,0.0011699999999998933,0.10263100000000014,1.01898,-0.71641,0.048756,-0.0402,0.694812,-0.05598000000000014,0.09624999999999995,0.5667,-0.683693,0.062256,-0.054024,0.725099,-0.13263100000000017,0.09308300000000003,0.106106,-0.612167,0.011977,-0.015478,0.790486,-0.018625000000000114,0.06362100000000015,0.021451,-0.612167,0.011977,-0.015478,0.790486,0.007826999999999806,0.0021930000000001115,1.206356,-0.650954,0.03125,-0.009776,0.758411,0.014560999999999824,0.005087999999999981,1.318106,-0.61797,0.024002,0.001248,0.785834,0.0189379999999999,0.008915000000000006,1.438948,-0.580968,0.016077,0.013173,0.813661,0.03155599999999992,0.009713000000000083,1.555863,-0.542531,0.008052,0.025074,0.839623,0.01897799999999994,0.02073400000000003,1.675282,-0.662472,-0.002476,0.025549,0.748647,0.015222999999999987,0.024231000000000114,1.775145,-0.752854,-0.011504,0.025425,0.657596,-7.299999999998974e-05,-0.02794999999999992,1.597398,-0.6898,-0.003873,0.012598,0.72388,-0.007610000000000117,-0.18372199999999994,1.599234,-0.316259,-0.629893,-0.291159,0.646871,-0.009275000000000144,-0.19469100000000017,1.340528,-0.428028,-0.584976,-0.387126,0.56985,0.005150999999999906,-0.2046009999999998,1.057142,-0.002924,0.496153,-0.845849,-0.195863,0.040219000000000005,0.061282999999999976,1.593407,0.413517,-9.7e-05,0.024258,0.910173,0.1428459999999998,-0.05611899999999981,1.596563,-0.366156,0.592428,0.370929,0.614305,0.1505939999999999,-0.0534349999999999,1.337738,-0.22044,0.661784,0.223412,0.680834,0.158231,-0.05216699999999985,1.053892,0.673323,-0.007925,-0.146139,0.724718,
